,accountingchange,amended,audited,capitalexpenditures,cashandcashequivalents,cashcashequivalentsandshortterminvestments,cashfromfinancingactivities,cashfrominvestingactivities,cashfromoperatingactivities,cfdepreciationamortization,changeinaccountsreceivable,changeincurrentassets,changeincurrentliabilities,changeininventories,commonstock,company_cik,company_symbol,costofrevenue,created_at,crosscalculated,currencycode,dcn,deferredcharges,discontinuedoperations,dividendspaid,ebit,effectofexchangerateoncash,equityearnings,extraordinaryitems,goodwill,grossprofit,incomebeforetaxes,intangibleassets,interestexpense,inventoriesnet,investmentchangesnet,minorityinterest,name,netchangeincash,netincome,netincomeapplicabletocommon,original,otherassets,othercurrentassets,othercurrentliabilities,otherequity,otherliabilities,period,periodenddate,periodlength,periodlengthcode,preferredstock,preliminary,propertyplantequipmentnet,quarter,receiveddate,researchdevelopmentexpense,restated,retainedearnings,sellinggeneraladministrativeexpenses,totaladjustments,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totallongtermdebt,totalreceivablesnet,totalrevenue,totalshorttermdebt,totalstockholdersequity,treasurystock,updated_at,usdconversionrate,year
2,,False,True,-2934000000.0,14911000000.0,21089000000.0,-20562000000.0,-4510000000.0,15396000000.0,3666000000.0,-9000000.0,-10000000.0,2768000000.0,-1000000.0,3120000000.0,200406,JNJ,21658000000.0,2015-04-24 01:02:09.940000,False,USD,0000200406-15-000004,,,-6614000000.0,15869000000.0,45000000.0,,,22424000000.0,45566000000.0,13775000000,28752000000.0,-532000000.0,7495000000.0,1363000000.0,,10-K,-9631000000.0,10853000000,10853000000,False,3417000000.0,,,,17634000000.0,ann,12/31/2012,12,m,0.0,False,16097000000.0,4,2/24/2015,7665000000.0,False,85992000000.0,20869000000.0,4882000000.0,1.21347e+11,46116000000.0,24262000000.0,56521000000.0,11489000000.0,11309000000.0,67224000000,4676000000.0,64826000000.0,-18476000000.0,2015-04-24 01:02:09.940000,1,2012
3,,False,True,-2893000000.0,24542000000.0,32261000000.0,-4452000000.0,-4612000000.0,14298000000.0,3158000000.0,-915000000.0,-1630000000.0,493000000.0,-715000000.0,3120000000.0,200406,JNJ,20360000000.0,2015-04-24 01:02:09.940000,False,USD,0000200406-14-000033,,,-6156000000.0,15584000000.0,-47000000.0,,,16138000000.0,44670000000.0,12361000000,18138000000.0,-571000000.0,6285000000.0,514000000.0,,10-K,5187000000.0,9672000000,9672000000,False,3773000000.0,,,,18984000000.0,ann,1/1/2012,12,m,0.0,False,14739000000.0,4,2/21/2014,7548000000.0,False,81251000000.0,20969000000.0,4626000000.0,1.13644e+11,54316000000.0,22811000000.0,56564000000.0,12969000000.0,10581000000.0,65030000000,6658000000.0,57080000000.0,-21659000000.0,2015-04-24 01:02:09.940000,1,2011
0,,False,True,-91077000.0,270191000.0,270191000.0,-367297000.0,-125487000.0,363339000.0,133593000.0,61247000.0,86322000.0,-189470000.0,2584000.0,130794000.0,801898,JOY,2667158000.0,2015-04-24 01:02:09.943000,False,USD,0000801898-14-000129,,0.0,-74945000.0,517140000.0,-6073000.0,,,1516693000.0,1111152000.0,461792000,319269000.0,-65108000.0,1108308000.0,,,10-K,-135518000.0,331037000,331037000,True,180044000.0,180151000.0,297521000.0,,147472000.0,ann,10/31/2014,12,m,,False,892440000.0,4,12/19/2014,,False,3645527000.0,606347000.0,32404000.0,5596986000.0,2618359000.0,1174988000.0,2755989000.0,1269541000.0,1059709000.0,3778310000,11739000.0,2840997000.0,-1600065000.0,2015-04-24 01:02:09.943000,1,2014
1,,False,True,-153418000.0,405709000.0,405709000.0,-336502000.0,-149975000.0,636850000.0,113519000.0,206914000.0,425041000.0,-373145000.0,199530000.0,130205000.0,801898,JOY,3389484000.0,2015-04-24 01:02:09.943000,False,USD,0000801898-14-000129,,-225000.0,-74325000.0,821661000.0,-8537000.0,,,1480519000.0,1623213000.0,764157000,331812000.0,-66285000.0,1139744000.0,,,10-K,141836000.0,533713000,533713000,False,200633000.0,193328000.0,411452000.0,,143168000.0,ann,10/25/2013,12,m,,False,912642000.0,4,12/19/2014,,False,3390459000.0,680001000.0,104825000.0,5789582000.0,2822444000.0,1360590000.0,2931213000.0,1256927000.0,1083663000.0,5012697000,58669000.0,2858369000.0,-1330729000.0,2015-04-24 01:02:09.943000,1,2013
2,,False,True,-241527000.0,263873000.0,263873000.0,-81609000.0,-378329000.0,442861000.0,152840000.0,-162876000.0,-275086000.0,-25123000.0,-84514000.0,129800000.0,801898,JOY,3783802000.0,2015-04-24 01:02:09.943000,False,USD,0000801898-14-000129,,-5060000.0,-73961000.0,1172559000.0,-7371000.0,,,1382358000.0,1877087000.0,1105131000,589224000.0,-73259000.0,1415455000.0,,,10-K,-24448000.0,762021000,762021000,False,114881000.0,247666000.0,682939000.0,,116495000.0,ann,10/26/2012,12,m,,False,832862000.0,4,12/19/2014,,False,2931981000.0,736776000.0,-298286000.0,6142503000.0,3156077000.0,1780817000.0,3565314000.0,1306625000.0,1229083000.0,5660889000,65316000.0,2577189000.0,-1116623000.0,2015-04-24 01:02:09.943000,1,2012
3,,False,True,-110523000.0,288321000.0,1154321000.0,976716000.0,-2021877000.0,504693000.0,79110000.0,-112910000.0,-546837000.0,389769000.0,-391129000.0,128987000.0,801898,JOY,2897605000.0,2015-04-24 01:02:09.943000,False,USD,0000801898-13-000046,,-21346000.0,-73262000.0,920179000.0,13208000.0,,,428478000.0,1506301000.0,895833000,385441000.0,-38180000.0,1334134000.0,-376724000.0,,10-K,-527260000.0,609656000,609656000,False,55620000.0,190856000.0,799168000.0,,37069000.0,ann,10/28/2011,12,m,,False,539571000.0,4,12/13/2013,,False,2244740000.0,602010000.0,-109930000.0,5426354000.0,3564007000.0,1724571000.0,3474559000.0,1356412000.0,884696000.0,4403906000,35895000.0,1951795000.0,-1116623000.0,2015-04-24 01:02:09.943000,1,2011
0,,False,True,,5.12308e+11,7.28111e+11,1.18228e+11,-1.65636e+11,36593000000.0,4759000000.0,-3637000000.0,-28451000000.0,33903000000.0,,4105000000.0,19617,JPM,,2015-04-24 01:02:13.985000,False,USD,0000019617-15-000272,,,-6990000000.0,,-1125000000.0,,,47647000000.0,,29792000000,8628000000.0,,,32243000000.0,,10-K,-11940000000.0,21762000000,21762000000,True,1.0295e+11,,1.555528e+12,-21000000.0,2.05177e+11,ann,12/31/2014,12,m,20063000000.0,False,15133000000.0,4,2/24/2015,,False,1.30315e+11,32710000000.0,14831000000.0,2.573126e+12,,,2.341061e+12,2.76836e+11,,91066000000,96566000000.0,2.32065e+11,-17856000000.0,2015-04-24 01:02:13.985000,1,2014
1,,False,True,,3.55822e+11,6.03938e+11,28324000000.0,-1.50501e+11,1.07953e+11,5306000000.0,-2340000000.0,86770000000.0,-7953000000.0,,4105000000.0,19617,JPM,,2015-04-24 01:02:13.985000,False,USD,0000019617-15-000272,,,-6056000000.0,,272000000.0,,,48081000000.0,,25914000000,11232000000.0,,,56378000000.0,,10-K,-13952000000.0,17923000000,17923000000,False,1.10101e+11,,1.468928e+12,-21000000.0,1.87361e+11,ann,12/31/2013,12,m,11158000000.0,False,14891000000.0,4,2/24/2015,,False,1.15756e+11,33310000000.0,90030000000.0,2.415689e+12,,,2.204511e+12,2.67889e+11,,96381000000,85842000000.0,2.11178e+11,-14847000000.0,2015-04-24 01:02:13.985000,1,2013
2,,False,True,,1.75537e+11,4.71833e+11,87707000000.0,-1.19825e+11,25079000000.0,5147000000.0,1732000000.0,-3647000000.0,6465000000.0,,4105000000.0,19617,JPM,,2015-04-24 01:02:13.985000,False,USD,0000019617-15-000272,,,-5194000000.0,,1160000000.0,,,48175000000.0,,28917000000,9849000000.0,,,-55857000000.0,,10-K,-5879000000.0,21284000000,21284000000,False,1.01775e+11,,1.433696e+12,-21000000.0,1.95109e+11,ann,12/31/2012,12,m,9058000000.0,False,14519000000.0,4,2/24/2015,,False,1.04223e+11,33162000000.0,3795000000.0,2.359141e+12,,,2.155072e+12,2.49024e+11,,93646000000,82003000000.0,2.04069e+11,-12002000000.0,2015-04-24 01:02:13.985000,1,2012
3,,False,True,,1.44881e+11,3.80195e+11,1.07706e+11,-1.70752e+11,95932000000.0,5105000000.0,8655000000.0,45098000000.0,24172000000.0,,4105000000.0,19617,JPM,,2015-04-24 01:02:13.985000,False,USD,0000019617-14-000289,,,-3895000000.0,,-851000000.0,,,48188000000.0,,26749000000,10430000000.0,,,-59312000000.0,,10-K,32035000000.0,18976000000,18976000000,False,1.04131e+11,,1.341338e+12,-38000000.0,2.07672e+11,ann,12/31/2011,12,m,7800000000.0,False,14041000000.0,4,2/20/2014,,False,88315000000.0,32180000000.0,76956000000.0,2.265792e+12,,,2.082219e+12,2.56775e+11,,89660000000,73539000000.0,1.83573e+11,-13155000000.0,2015-04-24 01:02:13.985000,1,2011
0,,False,True,-861000000.0,827000000.0,827000000.0,-698000000.0,-889000000.0,1220000000.0,432000000.0,-161000000.0,-231000000.0,188000000.0,-176000000.0,2338000000.0,72333,JWN,8406000000.0,2015-04-24 01:02:13.989000,False,USD,0000072333-15-000041,,,-251000000.0,1323000000.0,,,,435000000.0,5100000000.0,1185000000,,-138000000.0,1733000000.0,-8000000.0,,10-K,-367000000.0,720000000,720000000,True,246000000.0,,1048000000.0,,372000000.0,ann,1/31/2015,12,m,,False,3340000000.0,4,3/16/2015,,False,166000000.0,3777000000.0,500000000.0,9245000000.0,5224000000.0,2800000000.0,6805000000.0,3123000000.0,2306000000.0,13506000000,8000000.0,2440000000.0,,2015-04-24 01:02:13.989000,1,2015
1,,False,True,-803000000.0,1194000000.0,1194000000.0,-589000000.0,-822000000.0,1320000000.0,396000000.0,-93000000.0,-167000000.0,215000000.0,-157000000.0,1827000000.0,72333,JWN,7737000000.0,2015-04-24 01:02:13.991000,False,USD,0000072333-15-000041,,,-234000000.0,1350000000.0,,,,175000000.0,4803000000.0,1189000000,,-161000000.0,1531000000.0,-6000000.0,,10-K,-91000000.0,734000000,734000000,False,222000000.0,,876000000.0,,349000000.0,ann,2/1/2014,12,m,,False,2949000000.0,4,3/16/2015,,False,292000000.0,3453000000.0,586000000.0,8574000000.0,5228000000.0,2541000000.0,6494000000.0,3106000000.0,2177000000.0,12540000000,7000000.0,2080000000.0,,2015-04-24 01:02:13.991000,1,2014
2,,False,True,-513000000.0,1285000000.0,1285000000.0,-1333000000.0,-369000000.0,1110000000.0,366000000.0,-99000000.0,-206000000.0,97000000.0,-170000000.0,1645000000.0,72333,JWN,7432000000.0,2015-04-24 01:02:13.991000,False,USD,0000072333-15-000041,,,-220000000.0,1345000000.0,,,,175000000.0,4702000000.0,1185000000,,-160000000.0,1360000000.0,-42000000.0,,10-K,-592000000.0,735000000,735000000,False,254000000.0,,804000000.0,,341000000.0,ann,2/2/2013,12,m,,False,2579000000.0,4,3/16/2015,,False,315000000.0,3357000000.0,375000000.0,8089000000.0,5081000000.0,2226000000.0,6176000000.0,3124000000.0,2129000000.0,12134000000,7000000.0,1913000000.0,,2015-04-24 01:02:13.991000,1,2013
3,,False,True,-511000000.0,1877000000.0,1877000000.0,-78000000.0,-728000000.0,1177000000.0,325000000.0,-81000000.0,-140000000.0,155000000.0,-137000000.0,1484000000.0,72333,JWN,6592000000.0,2015-04-24 01:02:13.991000,False,USD,0000072333-14-000036,,,-197000000.0,1249000000.0,,,,175000000.0,4268000000.0,1119000000,,-130000000.0,1148000000.0,-7000000.0,,10-K,371000000.0,683000000,683000000,False,287000000.0,,764000000.0,,319000000.0,ann,1/28/2012,12,m,,False,2469000000.0,4,3/17/2014,,False,517000000.0,3019000000.0,494000000.0,8491000000.0,5560000000.0,2575000000.0,6535000000.0,3141000000.0,2033000000.0,10860000000,506000000.0,1956000000.0,,2015-04-24 01:02:13.991000,1,2012
